"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BGM00041923","2014-12","23.779","90.383","7.3","TEJGAON, BG","","","0","1,S","0","1,S","0","1,S","","","","","0","3,S","25","3,S","0","3,S","","","20141231","+,1,S","20141205",",3,S","","","0.0","1,,S,31,+","29.0","3,S,05,","","","0.0","1,,,S","","","24.50","3,,,S","",""
"BGM00041923","2015-01","23.779","90.383","7.3","TEJGAON, BG","","","3","2,S","0","2,S","0","2,S","","","","","","","","","","","","","20150117",",2,S","","","","","2.3","2,,S,17,","","","","","4.8","2,,,S","","","","","",""
"BGM00041923","2015-02","23.779","90.383","7.3","TEJGAON, BG","","","3","5,S","2","5,S","0","5,S","","","","","","","","","","","","","20150219",",5,S","","","","","11.2","5,,S,19,","","","","","17.8","5,,,S","","","","","",""
"BGM00041923","2015-04","23.779","90.383","7.3","TEJGAON, BG","","","12",",S","8",",S","2",",S","","","","","","","","","","","","","20150401",",,S","","","","","57.9",",,S,01,","","","","","181.6",",,,S","","","","","",""
"BGM00041923","2015-05","23.779","90.383","7.3","TEJGAON, BG","","","14","1,S","9","1,S","3","1,S","","","","","0","4,S","27","4,S","23","4,S","","","20150515",",1,S","20150514",",4,S","","","46.5","1,,S,15,","36.4","4,S,14,","","","176.3","1,,,S","","","34.03","4,,,S","",""
"BGM00041923","2015-06","23.779","90.383","7.3","TEJGAON, BG","","","16","1,S","12","1,S","5","1,S","","","","","","","","","","","","","20150625",",1,S","","","","","89.2","1,,S,25,","","","","","373.4","1,,,S","","","","","",""
"BGM00041923","2015-07","23.779","90.383","7.3","TEJGAON, BG","","","24",",S","19",",S","11",",S","","","","","0","4,S","27","4,S","14","4,S","","","20150718",",,S","20150714",",4,S","","","87.9",",,S,18,","35.5","4,S,14,","","","681.1",",,,S","","","31.70","4,,,S","",""
"BGM00041923","2015-08","23.779","90.383","7.3","TEJGAON, BG","","","20",",S","17",",S","5",",S","","","","","0","2,S","29","2,S","21","2,S","","","20150820",",,S","20150811",",2,S","","","66.8",",,S,20,","34.7","2,S,11,","","","352.1",",,,S","","","32.62","2,,,S","",""
"BGM00041923","2015-09","23.779","90.383","7.3","TEJGAON, BG","","","15","1,S","13","1,S","5","1,S","","","","","0","4,S","26","4,S","17","4,S","","","20150901",",1,S","20150918",",4,S","","","61.7","1,,S,01,","36.5","4,S,18,","","","320.2","1,,,S","","","32.70","4,,,S","",""
"BGM00041923","2015-10","23.779","90.383","7.3","TEJGAON, BG","","","9",",S","5",",S","0",",S","","","","","","","","","","","","","20151012",",,S","","","","","17.8",",,S,12,","","","","","50.8",",,,S","","","","","",""
"BGM00041923","2015-11","23.779","90.383","7.3","TEJGAON, BG","","","0",",S","0",",S","0",",S","","","","","0","5,S","25","5,S","1","5,S","","","20151130","+,,S","20151104",",5,S","","","0.0",",,S,30,+","32.9","5,S,04,","","","0.0",",,,S","","","30.25","5,,,S","",""
"BGM00041923","2016-01","23.779","90.383","7.3","TEJGAON, BG","","","1","3,S","1","3,S","0","3,S","","","","","0","5,S","24","5,S","0","5,S","","","20160120",",3,S","20160101",",5,S","","","2.8","3,,S,20,","27.6","5,S,01,","","","2.8","3,,,S","","","24.81","5,,,S","",""
"BGM00041923","2016-03","23.779","90.383","7.3","TEJGAON, BG","","","6","2,S","5","2,S","0","2,S","","","","","","","","","","","","","20160331",",2,S","","","","","21.3","2,,S,31,","","","","","57.8","2,,,S","","","","","",""
"BGM00041923","2016-05","23.779","90.383","7.3","TEJGAON, BG","","","14","5,S","11","5,S","2","5,S","","","","","","","","","","","","","20160521",",5,S","","","","","63.5","5,,S,21,","","","","","186.1","5,,,S","","","","","",""
"BGM00041923","2016-07","23.779","90.383","7.3","TEJGAON, BG","","","23","1,S","21","1,S","6","1,S","","","","","","","","","","","","","20160704",",1,S","","","","","54.4","1,,S,04,","","","","","369.2","1,,,S","","","","","",""
"BGM00041923","2016-08","23.779","90.383","7.3","TEJGAON, BG","","","21",",S","11",",S","2",",S","","","","","0","2,S","29","2,S","24","2,S","","","20160825",",,S","20160825",",2,S","","","32.8",",,S,25,","36.1","2,S,25,","","","173.1",",,,S","","","33.31","2,,,S","",""
"BGM00041923","2016-09","23.779","90.383","7.3","TEJGAON, BG","","","18","2,S","11","2,S","2","2,S","","","","","","","","","","","","","20160912",",2,S","","","","","28.4","2,,S,12,","","","","","143.7","2,,,S","","","","","",""
"BGM00041923","2016-10","23.779","90.383","7.3","TEJGAON, BG","","","11","2,S","5","2,S","1","2,S","","","","","0","4,S","27","4,S","20","4,S","","","20161027",",2,S","20161020",",4,S","","","45.7","2,,S,27,","36.0","4,S,20,","","","74.1","2,,,S","","","33.04","4,,,S","",""
"BGM00041923","2016-11","23.779","90.383","7.3","TEJGAON, BG","","","3","4,S","1","4,S","0","4,S","","","","","","","","","","","","","20161105",",4,S","","","","","21.8","4,,S,05,","","","","","24.4","4,,,S","","","","","",""
"BGM00041923","2017-03","23.779","90.383","7.3","TEJGAON, BG","","","8","4,S","7","4,S","1","4,S","","","","","","","","","","","","","20170310",",4,S","","","","","38.1","4,,S,10,","","","","","99.9","4,,,S","","","","","",""
"BGM00041923","2017-04","23.779","90.383","7.3","TEJGAON, BG","","","11",",S","9",",S","3",",S","","","","","0","3,S","27","3,S","20","3,S","","","20170422",",,S","20170414",",3,S","","","55.4",",,S,22,","36.5","3,S,14,","","","229.2",",,,S","","","33.00","3,,,S","",""
"BGM00041923","2017-05","23.779","90.383","7.3","TEJGAON, BG","","","10",",S","7",",S","2",",S","","","","","","","","","","","","","20170515",",,S","","","","","89.9",",,S,15,","","","","","201.6",",,,S","","","","","",""
"BGM00041923","2017-08","23.779","90.383","7.3","TEJGAON, BG","","","23",",S","17",",S","8",",S","","","","","0","4,S","27","4,S","20","4,S","","","20170822",",,S","20170808",",4,S","","","126.2",",,S,22,","34.2","4,S,08,","","","574.4",",,,S","","","32.60","4,,,S","",""
"BGM00041923","2017-09","23.779","90.383","7.3","TEJGAON, BG","","","16",",S","13",",S","6",",S","","","","","0","3,S","27","3,S","21","3,S","","","20170911",",,S","20170916",",3,S","","","80.0",",,S,11,","36.0","3,S,16,","","","382.9",",,,S","","","33.10","3,,,S","",""
"BGM00041923","2017-11","23.779","90.383","7.3","TEJGAON, BG","","","2","3,S","1","3,S","0","3,S","","","","","","","","","","","","","20171115",",3,S","","","","","3.6","3,,S,15,","","","","","5.9","3,,,S","","","","","",""
"BGM00041923","2017-12","23.779","90.383","7.3","TEJGAON, BG","","","3","3,S","2","3,S","0","3,S","","","","","","","","","","","","","20171210",",3,S","","","","","23.6","3,,S,10,","","","","","33.0","3,,,S","","","","","",""
"BGM00041923","2018-02","23.779","90.383","7.3","TEJGAON, BG","","","1","2,S","1","2,S","0","2,S","","","","","0","4,S","24","4,S","2","4,S","","","20180226",",2,S","20180225",",4,S","","","20.3","2,,S,26,","33.6","4,S,25,","","","20.3","2,,,S","","","29.38","4,,,S","",""
"BGM00041923","2018-03","23.779","90.383","7.3","TEJGAON, BG","","","4",",S","1",",S","0",",S","0","5,S","0","5,S","0","3,S","28","3,S","24","3,S","20180308",",5,S","20180331",",,S","20180321","+,3,S","17.5","5,S,08,","13.7",",,S,31,","34.6","3,S,21,+","","","17.2",",,,S","27.65","7,S","33.34","3,,,S","21.96","5,,,S"
"BGM00041923","2018-04","23.779","90.383","7.3","TEJGAON, BG","","","15",",S","14",",S","6",",S","0","5,S","0","5,S","0","2,S","28","2,S","21","2,S","20180412",",5,S","20180429",",,S","20180416",",2,S","19.4","5,S,12,","77.5",",,S,29,","36.5","2,S,16,","","","331.5",",,,S","27.58","6,S","33.04","2,,,S","22.13","5,,,S"
"BGM00041923","2018-05","23.779","90.383","7.3","TEJGAON, BG","","","16","4,S","12","4,S","4","4,S","","","","","","","","","","","","","20180531",",4,S","","","","","82.3","4,,S,31,","","","","","332.8","4,,,S","","","","","",""
"BGM00041923","2018-06","23.779","90.383","7.3","TEJGAON, BG","","","21","2,S","13","2,S","4","2,S","","","","","","","","","","","","","20180623",",2,S","","","","","62.2","2,,S,23,","","","","","304.3","2,,,S","","","","","",""
"BGM00041923","2018-07","23.779","90.383","7.3","TEJGAON, BG","","","23",",S","17",",S","6",",S","","","","","0","5,S","26","5,S","17","5,S","","","20180724",",,S","20180719",",5,S","","","64.8",",,S,24,","37.6","5,S,19,","","","357.8",",,,S","","","32.97","5,,,S","",""
"BGM00041923","2018-08","23.779","90.383","7.3","TEJGAON, BG","","","21","1,S","13","1,S","1","1,S","","","","","0","5,S","26","5,S","23","5,S","","","20180806",",1,S","20180818",",5,S","","","29.2","1,,S,06,","36.5","5,S,18,","","","166.0","1,,,S","","","33.82","5,,,S","",""
"BGM00041923","2018-09","23.779","90.383","7.3","TEJGAON, BG","","","10","3,S","7","3,S","0","3,S","","","","","","","","","","","","","20180912",",3,S","","","","","15.5","3,,S,12,","","","","","75.4","3,,,S","","","","","",""
"BGM00041923","2018-10","23.779","90.383","7.3","TEJGAON, BG","","","7","2,S","4","2,S","0","2,S","","","","","","","","","","","","","20181012",",2,S","","","","","23.9","2,,S,12,","","","","","55.4","2,,,S","","","","","",""
"BGM00041923","2019-06","23.779","90.383","7.3","TEJGAON, BG","","","14","3,S","11","3,S","4","3,S","","","","","","","","","","","","","20190605",",3,S","","","","","49.5","3,,S,05,","","","","","241.3","3,,,S","","","","","",""
"BGM00041923","2019-07","23.779","90.383","7.3","TEJGAON, BG","","","22","3,S","14","3,S","6","3,S","","","","","0","4,S","27","4,S","15","4,S","","","20190712",",3,S","20190721",",4,S","","","82.3","3,,S,12,","35.7","4,S,21,","","","360.5","3,,,S","","","32.79","4,,,S","",""
"BGM00041923","2019-08","23.779","90.383","7.3","TEJGAON, BG","","","17",",S","10",",S","1",",S","","","","","0","1,S","30","1,S","25","1,S","","","20190808",",,S","20190822",",1,S","","","80.3",",,S,08,","36.4","1,S,22,","","","218.5",",,,S","","","33.76","1,,,S","",""
"BGM00041923","2019-09","23.779","90.383","7.3","TEJGAON, BG","","","19",",S","13",",S","1",",S","","","","","0",",S","30",",S","22",",S","","","20190901",",,S","20190901",",,S","","","40.4",",,S,01,","36.3",",S,01,","","","162.4",",,,S","","","33.34",",,,S","",""
"BGM00041923","2019-11","23.779","90.383","7.3","TEJGAON, BG","196.0","3,S","3",",S","3",",S","0",",S","0","2,S","0","2,S","0","1,S","29","1,S","3","1,S","20191121",",2,S","20191110",",,S","20191102",",1,S","18.2","2,S,21,","17.5",",,S,10,","32.7","1,S,02,","0.0","1,S","36.5",",,,S","25.54","3,S","30.32","1,,,S","20.75","2,,,S"
"BGM00041923","2019-12","23.779","90.383","7.3","TEJGAON, BG","","","2",",S","1",",S","0",",S","","","","","0","3,S","24","3,S","0","3,S","","","20191226",",,S","20191205",",3,S","","","3.3",",,S,26,","31.5","3,S,05,","","","5.1",",,,S","","","25.63","3,,,S","",""
"BGM00041923","2020-03","23.779","90.383","7.3","TEJGAON, BG","","","5",",S","3",",S","0",",S","0","5,S","0","5,S","0","3,S","28","3,S","13","3,S","20200310",",5,S","20200303",",,S","20200327",",3,S","17.0","5,S,10,","13.7",",,S,03,","36.6","3,S,27,","","","29.7",",,,S","26.29","7,S","32.14","3,,,S","20.44","5,,,S"
"BGM00041923","2020-04","23.779","90.383","7.3","TEJGAON, BG","","","11",",S","7",",S","2",",S","","","","","0","2,S","28","2,S","19","2,S","","","20200423",",,S","20200407",",2,S","","","46.7",",,S,23,","38.0","2,S,07,","","","126.9",",,,S","","","33.89","2,,,S","",""
"BGM00041923","2020-05","23.779","90.383","7.3","TEJGAON, BG","","","15",",S","14",",S","3",",S","","","","","0",",S","31",",S","22",",S","","","20200520",",,S","20200518",",,S","","","65.5",",,S,20,","37.0",",S,18,","","","300.6",",,,S","","","33.39",",,,S","",""
"BGM00041923","2020-06","23.779","90.383","7.3","TEJGAON, BG","","","19",",S","13",",S","4",",S","","","","","0",",S","30",",S","23",",S","","","20200619",",,S","20200607",",,S","","","89.2",",,S,19,","36.6",",S,07,","","","269.7",",,,S","","","33.38",",,,S","",""
"BGM00041923","2020-07","23.779","90.383","7.3","TEJGAON, BG","","","21",",S","15",",S","5",",S","","","","","0","2,S","29","2,S","21","2,S","","","20200720",",,S","20200701",",2,S","","","89.2",",,S,20,","35.5","2,S,01,","","","403.0",",,,S","","","32.99","2,,,S","",""
"BGM00041923","2020-08","23.779","90.383","7.3","TEJGAON, BG","","","26",",S","18",",S","3",",S","","","","","0",",S","31",",S","20",",S","","","20200816",",,S","20200803",",,S","","","39.1",",,S,16,","36.5",",S,03,","","","286.0",",,,S","","","32.94",",,,S","",""
"BGM00041923","2020-09","23.779","90.383","7.3","TEJGAON, BG","","","16",",S","10",",S","1",",S","","","","","0",",S","30",",S","22",",S","","","20200901",",,S","20200919",",,S","","","28.7",",,S,01,","36.1",",S,19,","","","139.6",",,,S","","","33.54",",,,S","",""
"BGM00041923","2020-10","23.779","90.383","7.3","TEJGAON, BG","","","18","1,S","12","1,S","5","1,S","","","","","0","2,S","29","2,S","25","2,S","","","20201012",",1,S","20201017",",2,S","","","56.9","1,,S,12,","35.7","2,S,17,","","","313.9","1,,,S","","","33.37","2,,,S","",""
"BGM00041923","2020-11","23.779","90.383","7.3","TEJGAON, BG","","","3","2,S","2","2,S","1","2,S","","","","","0","2,S","28","2,S","8","2,S","","","20201101",",2,S","20201111",",2,S","","","35.8","2,,S,01,","34.0","2,S,11,","","","38.8","2,,,S","","","30.81","2,,,S","",""
"BGM00041923","2020-12","23.779","90.383","7.3","TEJGAON, BG","","","0",",S","0",",S","0",",S","","","","","0",",S","30",",S","0",",S","","","20201231","+,,S","20201201",",,S","","","0.0",",,S,31,+","30.2",",S,01,","","","0.0",",,,S","","","25.97",",,,S","",""
"BGM00041923","2022-11","23.779","90.383","7.3","TEJGAON, BG","","","0",",S","0",",S","0",",S","","","","","","","","","","","","","20221130","+,,S","","","","","0.0",",,S,30,+","","","","","0.0",",,,S","","","","","",""
"BGM00041923","2022-12","23.779","90.383","7.3","TEJGAON, BG","","","1","1,S","1","1,S","0","1,S","","","","","","","","","","","","","20221227",",1,S","","","","","4.3","1,,S,27,","","","","","4.3","1,,,S","","","","","",""
"BGM00041923","2023-01","23.779","90.383","7.3","TEJGAON, BG","","","1",",S","1",",S","1",",S","","","","","","","","","","","","","20230120",",,S","","","","","50.0",",,S,20,","","","","","50.0",",,,S","","","","","",""
"BGM00041923","2023-04","23.779","90.383","7.3","TEJGAON, BG","","","6",",S","3",",S","0",",S","","","","","","","","","","","","","20230401",",,S","","","","","15.5",",,S,01,","","","","","30.6",",,,S","","","","","",""
"BGM00041923","2023-05","23.779","90.383","7.3","TEJGAON, BG","","","14","2,S","9","2,S","3","2,S","","","","","","","","","","","","","20230517",",2,S","","","","","36.8","2,,S,17,","","","","","153.9","2,,,S","","","","","",""
"BGM00041923","2023-06","23.779","90.383","7.3","TEJGAON, BG","","","17",",S","14",",S","7",",S","","","","","","","","","","","","","20230630",",,S","","","","","90.7",",,S,30,","","","","","453.4",",,,S","","","","","",""
"BGM00041923","2023-07","23.779","90.383","7.3","TEJGAON, BG","","","21","3,S","10","3,S","1","3,S","","","","","","","","","","","","","20230701",",3,S","","","","","79.8","3,,S,01,","","","","","161.7","3,,,S","","","","","",""
"BGM00041923","2023-08","23.779","90.383","7.3","TEJGAON, BG","","","25","2,S","20","2,S","8","2,S","","","","","","","","","","","","","20230829",",2,S","","","","","336.0","2,,S,29,","","","","","812.1","2,,,S","","","","","",""
"BGM00041923","2023-09","23.779","90.383","7.3","TEJGAON, BG","","","24",",S","15",",S","6",",S","","","","","","","","","","","","","20230921",",,S","","","","","123.2",",,S,21,","","","","","399.1",",,,S","","","","","",""
"BGM00041923","2023-10","23.779","90.383","7.3","TEJGAON, BG","","","9",",S","7",",S","4",",S","0","4,S","0","4,S","","","","","","","20231029",",4,S","20231006",",,S","","","22.0","4,S,29,","128.3",",,S,06,","","","","","325.7",",,,S","","","","","25.09","4,,,S"
"BGM00041923","2023-11","23.779","90.383","7.3","TEJGAON, BG","","","2",",S","1",",S","1",",S","","","","","","","","","","","","","20231117",",,S","","","","","31.2",",,S,17,","","","","","32.7",",,,S","","","","","",""
"BGM00041923","2023-12","23.779","90.383","7.3","TEJGAON, BG","","","3","1,S","2","1,S","1","1,S","0","4,S","0","4,S","","","","","","","20231214",",4,S","20231207",",1,S","","","14.2","4,S,14,","52.3","1,,S,07,","","","","","57.4","1,,,S","","","","","17.57","4,,,S"
"BGM00041923","2024-01","23.779","90.383","7.3","TEJGAON, BG","","","0",",S","0",",S","0",",S","0","4,S","0","4,S","","","","","","","20240123",",4,S","20240131","+,,S","","","11.0","4,S,23,","0.0",",,S,31,+","","","","","0.0",",,,S","","","","","13.98","4,,,S"
"BGM00041923","2024-02","23.779","90.383","7.3","TEJGAON, BG","","","3",",S","1",",S","0",",S","0","5,S","0","5,S","","","","","","","20240208",",5,S","20240222",",,S","","","14.5","5,S,08,","16.5",",,S,22,","","","","","17.3",",,,S","","","","","17.95","5,,,S"
"BGM00041923","2024-05","23.779","90.383","7.3","TEJGAON, BG","","","14","3,S","9","3,S","3","3,S","","","","","","","","","","","","","20240527",",3,S","","","","","225.8","3,,S,27,","","","","","393.6","3,,,S","","","","","",""
